expr_name,tier,node_count,curve,app_target,app_actual,sweeps,rules_allowed,classes,nodes,cost,stop,clamped,regret_pct
band3_depth5_s3,rapid,41,oracle,3200,251,8,10,64,64,553,quiesced,true,0.0000
band3_depth5_s3,rapid,41,oracle,6400,251,8,10,64,64,553,quiesced,true,0.0000
band3_depth5_s3,rapid,41,oracle,12800,251,8,10,64,64,553,quiesced,true,0.0000
band3_depth5_s3,rapid,41,oracle,25600,251,8,10,64,64,553,quiesced,true,0.0000
band3_depth5_s3,rapid,41,oracle,51200,251,8,10,64,64,553,quiesced,true,0.0000
band3_depth5_s3,rapid,41,oracle,102400,251,8,10,64,64,553,quiesced,true,0.0000
band3_depth5_s3,rapid,41,oracle,204800,251,8,10,64,64,553,quiesced,true,0.0000
band3_depth5_s4,blitz,9,unguided,25,11,2,62,12,12,144,quiesced,false,0.0000
band3_depth5_s4,blitz,9,unguided,50,11,2,62,12,12,144,quiesced,true,0.0000
band3_depth5_s4,blitz,9,unguided,100,11,2,62,12,12,144,quiesced,true,0.0000
band3_depth5_s4,blitz,9,unguided,200,11,2,62,12,12,144,quiesced,true,0.0000
band3_depth5_s4,blitz,9,unguided,400,11,2,62,12,12,144,quiesced,true,0.0000
band3_depth5_s4,blitz,9,unguided,800,11,2,62,12,12,144,quiesced,true,0.0000
band3_depth5_s4,blitz,9,unguided,1600,11,2,62,12,12,144,quiesced,true,0.0000
band3_depth5_s4,blitz,9,unguided,3200,11,2,62,12,12,144,quiesced,true,0.0000
band3_depth5_s4,blitz,9,unguided,6400,11,2,62,12,12,144,quiesced,true,0.0000
band3_depth5_s4,blitz,9,unguided,12800,11,2,62,12,12,144,quiesced,true,0.0000
band3_depth5_s4,blitz,9,unguided,25600,11,2,62,12,12,144,quiesced,true,0.0000
band3_depth5_s4,blitz,9,unguided,51200,11,2,62,12,12,144,quiesced,true,0.0000
band3_depth5_s4,blitz,9,unguided,102400,11,2,62,12,12,144,quiesced,true,0.0000
band3_depth5_s4,blitz,9,unguided,204800,11,2,62,12,12,144,quiesced,true,0.0000
band3_depth5_s4,blitz,9,oracle,25,11,2,3,12,12,144,quiesced,false,0.0000
band3_depth5_s4,blitz,9,oracle,50,11,2,3,12,12,144,quiesced,true,0.0000
band3_depth5_s4,blitz,9,oracle,100,11,2,3,12,12,144,quiesced,true,0.0000
band3_depth5_s4,blitz,9,oracle,200,11,2,3,12,12,144,quiesced,true,0.0000
band3_depth5_s4,blitz,9,oracle,400,11,2,3,12,12,144,quiesced,true,0.0000
band3_depth5_s4,blitz,9,oracle,800,11,2,3,12,12,144,quiesced,true,0.0000
band3_depth5_s4,blitz,9,oracle,1600,11,2,3,12,12,144,quiesced,true,0.0000
band3_depth5_s4,blitz,9,oracle,3200,11,2,3,12,12,144,quiesced,true,0.0000
band3_depth5_s4,blitz,9,oracle,6400,11,2,3,12,12,144,quiesced,true,0.0000
band3_depth5_s4,blitz,9,oracle,12800,11,2,3,12,12,144,quiesced,true,0.0000
band3_depth5_s4,blitz,9,oracle,25600,11,2,3,12,12,144,quiesced,true,0.0000
band3_depth5_s4,blitz,9,oracle,51200,11,2,3,12,12,144,quiesced,true,0.0000
band3_depth5_s4,blitz,9,oracle,102400,11,2,3,12,12,144,quiesced,true,0.0000
band3_depth5_s4,blitz,9,oracle,204800,11,2,3,12,12,144,quiesced,true,0.0000
band3_depth5_s5,classical,75,unguided,25,25,1,62,83,83,1450,app_budget,false,127.6295
band3_depth5_s5,classical,75,unguided,50,50,2,62,84,84,1446,app_budget,false,127.0016
band3_depth5_s5,classical,75,unguided,100,100,3,62,84,84,1446,app_budget,false,127.0016
band3_depth5_s5,classical,75,unguided,200,200,4,62,154,154,1428,app_budget,false,124.1758
band3_depth5_s5,classical,75,unguided,400,400,5,62,277,277,1428,app_budget,false,124.1758
band3_depth5_s5,classical,75,unguided,800,800,6,62,390,390,1428,app_budget,false,124.1758
band3_depth5_s5,classical,75,unguided,1600,1600,7,62,742,742,1428,app_budget,false,124.1758
band3_depth5_s5,classical,75,unguided,3200,3200,8,62,1573,1573,1428,app_budget,false,124.1758
band3_depth5_s5,classical,75,unguided,6400,6400,9,62,2679,2679,1428,app_budget,false,124.1758
band3_depth5_s5,classical,75,unguided,12800,12800,10,62,4411,4411,851,app_budget,false,33.5950
band3_depth5_s5,classical,75,unguided,25600,15525,11,62,4523,4523,637,class_cap,false,0.0000
band3_depth5_s5,classical,75,unguided,51200,15525,11,62,4523,4523,637,class_cap,true,0.0000
band3_depth5_s5,classical,75,unguided,102400,15525,11,62,4523,4523,637,class_cap,true,0.0000
band3_depth5_s5,classical,75,unguided,204800,15525,11,62,4523,4523,637,class_cap,true,0.0000
band3_depth5_s5,classical,75,oracle,25,25,1,20,83,83,1450,app_budget,false,127.6295
band3_depth5_s5,classical,75,oracle,50,50,2,20,84,84,1446,app_budget,false,127.0016
band3_depth5_s5,classical,75,oracle,100,100,3,20,84,84,1446,app_budget,false,127.0016
band3_depth5_s5,classical,75,oracle,200,200,4,20,154,154,1428,app_budget,false,124.1758
band3_depth5_s5,classical,75,oracle,400,400,5,20,277,277,1428,app_budget,false,124.1758
band3_depth5_s5,classical,75,oracle,800,800,6,20,390,390,1428,app_budget,false,124.1758
band3_depth5_s5,classical,75,oracle,1600,1600,7,20,742,742,1428,app_budget,false,124.1758
band3_depth5_s5,classical,75,oracle,3200,3200,8,20,1573,1573,1428,app_budget,false,124.1758
band3_depth5_s5,classical,75,oracle,6400,6400,9,20,2679,2679,1428,app_budget,false,124.1758
band3_depth5_s5,classical,75,oracle,12800,12800,10,20,4411,4411,851,app_budget,false,33.5950
band3_depth5_s5,classical,75,oracle,25600,15525,11,20,4523,4523,637,class_cap,false,0.0000
band3_depth5_s5,classical,75,oracle,51200,15525,11,20,4523,4523,637,class_cap,true,0.0000
band3_depth5_s5,classical,75,oracle,102400,15525,11,20,4523,4523,637,class_cap,true,0.0000
band3_depth5_s5,classical,75,oracle,204800,15525,11,20,4523,4523,637,class_cap,true,0.0000
band3_depth5_s6,rapid,27,unguided,25,25,1,62,57,57,628,app_budget,false,881.2500
band3_depth5_s6,rapid,27,unguided,50,50,2,62,69,69,625,app_budget,false,876.5625
band3_depth5_s6,rapid,27,unguided,100,100,3,62,73,73,621,app_budget,false,870.3125
band3_depth5_s6,rapid,27,unguided,200,200,4,62,111,111,621,app_budget,false,870.3125
band3_depth5_s6,rapid,27,unguided,400,400,5,62,164,164,621,app_budget,false,870.3125
band3_depth5_s6,rapid,27,unguided,800,800,6,62,271,271,74,app_budget,false,15.6250
band3_depth5_s6,rapid,27,unguided,1600,1600,8,62,368,368,64,app_budget,false,0.0000
band3_depth5_s6,rapid,27,unguided,3200,2983,10,62,376,376,64,quiesced,false,0.0000
band3_depth5_s6,rapid,27,unguided,6400,2983,10,62,376,376,64,quiesced,true,0.0000
band3_depth5_s6,rapid,27,unguided,12800,2983,10,62,376,376,64,quiesced,true,0.0000
band3_depth5_s6,rapid,27,unguided,25600,2983,10,62,376,376,64,quiesced,true,0.0000
band3_depth5_s6,rapid,27,unguided,51200,2983,10,62,376,376,64,quiesced,true,0.0000
band3_depth5_s6,rapid,27,unguided,102400,2983,10,62,376,376,64,quiesced,true,0.0000
band3_depth5_s6,rapid,27,unguided,204800,2983,10,62,376,376,64,quiesced,true,0.0000
band3_depth5_s6,rapid,27,oracle,25,25,1,17,57,57,628,app_budget,false,881.2500
band3_depth5_s6,rapid,27,oracle,50,50,2,17,69,69,625,app_budget,false,876.5625
band3_depth5_s6,rapid,27,oracle,100,100,3,17,73,73,621,app_budget,false,870.3125
band3_depth5_s6,rapid,27,oracle,200,200,4,17,111,111,621,app_budget,false,870.3125
band3_depth5_s6,rapid,27,oracle,400,400,5,17,165,165,621,app_budget,false,870.3125
band3_depth5_s6,rapid,27,oracle,800,800,6,17,274,274,74,app_budget,false,15.6250
band3_depth5_s6,rapid,27,oracle,1600,1600,8,17,371,371,64,app_budget,false,0.0000
band3_depth5_s6,rapid,27,oracle,3200,2951,10,17,375,375,64,quiesced,false,0.0000
band3_depth5_s6,rapid,27,oracle,6400,2951,10,17,375,375,64,quiesced,true,0.0000
band3_depth5_s6,rapid,27,oracle,12800,2951,10,17,375,375,64,quiesced,true,0.0000
band3_depth5_s6,rapid,27,oracle,25600,2951,10,17,375,375,64,quiesced,true,0.0000
band3_depth5_s6,rapid,27,oracle,51200,2951,10,17,375,375,64,quiesced,true,0.0000
band3_depth5_s6,rapid,27,oracle,102400,2951,10,17,375,375,64,quiesced,true,0.0000
band3_depth5_s6,rapid,27,oracle,204800,2951,10,17,375,375,64,quiesced,true,0.0000
band3_depth5_s7,rapid,15,unguided,25,25,2,62,27,27,32,app_budget,false,0.0000
band3_depth5_s7,rapid,15,unguided,50,50,3,62,27,27,32,app_budget,false,0.0000
band3_depth5_s7,rapid,15,unguided,100,82,4,62,27,27,32,quiesced,false,0.0000
band3_depth5_s7,rapid,15,unguided,200,82,4,62,27,27,32,quiesced,true,0.0000
band3_depth5_s7,rapid,15,unguided,400,82,4,62,27,27,32,quiesced,true,0.0000
band3_depth5_s7,rapid,15,unguided,800,82,4,62,27,27,32,quiesced,true,0.0000
band3_depth5_s7,rapid,15,unguided,1600,82,4,62,27,27,32,quiesced,true,0.0000
band3_depth5_s7,rapid,15,unguided,3200,82,4,62,27,27,32,quiesced,true,0.0000
band3_depth5_s7,rapid,15,unguided,6400,82,4,62,27,27,32,quiesced,true,0.0000
band3_depth5_s7,rapid,15,unguided,12800,82,4,62,27,27,32,quiesced,true,0.0000
band3_depth5_s7,rapid,15,unguided,25600,82,4,62,27,27,32,quiesced,true,0.0000
band3_depth5_s7,rapid,15,unguided,51200,82,4,62,27,27,32,quiesced,true,0.0000
band3_depth5_s7,rapid,15,unguided,102400,82,4,62,27,27,32,quiesced,true,0.0000
band3_depth5_s7,rapid,15,unguided,204800,82,4,62,27,27,32,quiesced,true,0.0000
band3_depth5_s7,rapid,15,oracle,25,25,2,7,27,27,32,app_budget,false,0.0000
band3_depth5_s7,rapid,15,oracle,50,50,3,7,27,27,32,app_budget,false,0.0000
band3_depth5_s7,rapid,15,oracle,100,80,4,7,27,27,32,quiesced,false,0.0000
band3_depth5_s7,rapid,15,oracle,200,80,4,7,27,27,32,quiesced,true,0.0000
band3_depth5_s7,rapid,15,oracle,400,80,4,7,27,27,32,quiesced,true,0.0000
band3_depth5_s7,rapid,15,oracle,800,80,4,7,27,27,32,quiesced,true,0.0000
band3_depth5_s7,rapid,15,oracle,1600,80,4,7,27,27,32,quiesced,true,0.0000
band3_depth5_s7,rapid,15,oracle,3200,80,4,7,27,27,32,quiesced,true,0.0000
band3_depth5_s7,rapid,15,oracle,6400,80,4,7,27,27,32,quiesced,true,0.0000
band3_depth5_s7,rapid,15,oracle,12800,80,4,7,27,27,32,quiesced,true,0.0000
band3_depth5_s7,rapid,15,oracle,25600,80,4,7,27,27,32,quiesced,true,0.0000
band3_depth5_s7,rapid,15,oracle,51200,80,4,7,27,27,32,quiesced,true,0.0000
band3_depth5_s7,rapid,15,oracle,102400,80,4,7,27,27,32,quiesced,true,0.0000
band3_depth5_s7,rapid,15,oracle,204800,80,4,7,27,27,32,quiesced,true,0.0000
band3_depth5_s8,blitz,6,unguided,25,8,2,62,7,7,144,quiesced,false,0.0000
band3_depth5_s8,blitz,6,unguided,50,8,2,62,7,7,144,quiesced,true,0.0000
band3_depth5_s8,blitz,6,unguided,100,8,2,62,7,7,144,quiesced,true,0.0000
band3_depth5_s8,blitz,6,unguided,200,8,2,62,7,7,144,quiesced,true,0.0000
band3_depth5_s8,blitz,6,unguided,400,8,2,62,7,7,144,quiesced,true,0.0000
band3_depth5_s8,blitz,6,unguided,800,8,2,62,7,7,144,quiesced,true,0.0000
band3_depth5_s8,blitz,6,unguided,1600,8,2,62,7,7,144,quiesced,true,0.0000
band3_depth5_s8,blitz,6,unguided,3200,8,2,62,7,7,144,quiesced,true,0.0000
band3_depth5_s8,blitz,6,unguided,6400,8,2,62,7,7,144,quiesced,true,0.0000
band3_depth5_s8,blitz,6,unguided,12800,8,2,62,7,7,144,quiesced,true,0.0000
band3_depth5_s8,blitz,6,unguided,25600,8,2,62,7,7,144,quiesced,true,0.0000
band3_depth5_s8,blitz,6,unguided,51200,8,2,62,7,7,144,quiesced,true,0.0000
band3_depth5_s8,blitz,6,unguided,102400,8,2,62,7,7,144,quiesced,true,0.0000
band3_depth5_s8,blitz,6,unguided,204800,8,2,62,7,7,144,quiesced,true,0.0000
band3_depth5_s8,blitz,6,oracle,25,8,2,2,7,7,144,quiesced,false,0.0000
band3_depth5_s8,blitz,6,oracle,50,8,2,2,7,7,144,quiesced,true,0.0000
band3_depth5_s8,blitz,6,oracle,100,8,2,2,7,7,144,quiesced,true,0.0000
band3_depth5_s8,blitz,6,oracle,200,8,2,2,7,7,144,quiesced,true,0.0000
band3_depth5_s8,blitz,6,oracle,400,8,2,2,7,7,144,quiesced,true,0.0000
band3_depth5_s8,blitz,6,oracle,800,8,2,2,7,7,144,quiesced,true,0.0000
band3_depth5_s8,blitz,6,oracle,1600,8,2,2,7,7,144,quiesced,true,0.0000
band3_depth5_s8,blitz,6,oracle,3200,8,2,2,7,7,144,quiesced,true,0.0000
band3_depth5_s8,blitz,6,oracle,6400,8,2,2,7,7,144,quiesced,true,0.0000
band3_depth5_s8,blitz,6,oracle,12800,8,2,2,7,7,144,quiesced,true,0.0000
band3_depth5_s8,blitz,6,oracle,25600,8,2,2,7,7,144,quiesced,true,0.0000
band3_depth5_s8,blitz,6,oracle,51200,8,2,2,7,7,144,quiesced,true,0.0000
band3_depth5_s8,blitz,6,oracle,102400,8,2,2,7,7,144,quiesced,true,0.0000
band3_depth5_s8,blitz,6,oracle,204800,8,2,2,7,7,144,quiesced,true,0.0000
band3_depth5_s9,rapid,46,unguided,25,25,1,62,60,60,1059,app_budget,false,918.2692
band3_depth5_s9,rapid,46,unguided,50,50,2,62,63,63,1052,app_budget,false,911.5385
band3_depth5_s9,rapid,46,unguided,100,100,3,62,72,72,1048,app_budget,false,907.6923
band3_depth5_s9,rapid,46,unguided,200,200,5,62,97,97,124,app_budget,false,19.2308
band3_depth5_s9,rapid,46,unguided,400,400,7,62,114,114,104,app_budget,false,0.0000
band3_depth5_s9,rapid,46,unguided,800,800,10,62,176,176,104,app_budget,false,0.0000
band3_depth5_s9,rapid,46,unguided,1600,1600,13,62,233,233,104,app_budget,false,0.0000
band3_depth5_s9,rapid,46,unguided,3200,3200,17,62,262,262,104,app_budget,false,0.0000
band3_depth5_s9,rapid,46,unguided,6400,4121,19,62,263,263,104,quiesced,false,0.0000
band3_depth5_s9,rapid,46,unguided,12800,4121,19,62,263,263,104,quiesced,true,0.0000
band3_depth5_s9,rapid,46,unguided,25600,4121,19,62,263,263,104,quiesced,true,0.0000
band3_depth5_s9,rapid,46,unguided,51200,4121,19,62,263,263,104,quiesced,true,0.0000
band3_depth5_s9,rapid,46,unguided,102400,4121,19,62,263,263,104,quiesced,true,0.0000
band3_depth5_s9,rapid,46,unguided,204800,4121,19,62,263,263,104,quiesced,true,0.0000
band3_depth5_s9,rapid,46,oracle,25,25,1,17,60,60,1059,app_budget,false,918.2692
band3_depth5_s9,rapid,46,oracle,50,50,2,17,63,63,1052,app_budget,false,911.5385
band3_depth5_s9,rapid,46,oracle,100,100,3,17,72,72,1048,app_budget,false,907.6923
band3_depth5_s9,rapid,46,oracle,200,200,5,17,97,97,124,app_budget,false,19.2308
band3_depth5_s9,rapid,46,oracle,400,400,7,17,114,114,104,app_budget,false,0.0000
band3_depth5_s9,rapid,46,oracle,800,800,10,17,162,162,104,app_budget,false,0.0000
band3_depth5_s9,rapid,46,oracle,1600,1600,13,17,225,225,104,app_budget,false,0.0000
band3_depth5_s9,rapid,46,oracle,3200,3200,17,17,249,249,104,app_budget,false,0.0000
band3_depth5_s9,rapid,46,oracle,6400,3631,18,17,249,249,104,quiesced,false,0.0000
band3_depth5_s9,rapid,46,oracle,12800,3631,18,17,249,249,104,quiesced,true,0.0000
band3_depth5_s9,rapid,46,oracle,25600,3631,18,17,249,249,104,quiesced,true,0.0000
band3_depth5_s9,rapid,46,oracle,51200,3631,18,17,249,249,104,quiesced,true,0.0000
band3_depth5_s9,rapid,46,oracle,102400,3631,18,17,249,249,104,quiesced,true,0.0000
band3_depth5_s9,rapid,46,oracle,204800,3631,18,17,249,249,104,quiesced,true,0.0000
band3_depth5_s10,rapid,17,unguided,25,19,2,62,21,21,399,quiesced,false,0.0000
band3_depth5_s10,rapid,17,unguided,50,19,2,62,21,21,399,quiesced,true,0.0000
band3_depth5_s10,rapid,17,unguided,100,19,2,62,21,21,399,quiesced,true,0.0000
band3_depth5_s10,rapid,17,unguided,200,19,2,62,21,21,399,quiesced,true,0.0000
band3_depth5_s10,rapid,17,unguided,400,19,2,62,21,21,399,quiesced,true,0.0000
band3_depth5_s10,rapid,17,unguided,800,19,2,62,21,21,399,quiesced,true,0.0000
band3_depth5_s10,rapid,17,unguided,1600,19,2,62,21,21,399,quiesced,true,0.0000
band3_depth5_s10,rapid,17,unguided,3200,19,2,62,21,21,399,quiesced,true,0.0000
band3_depth5_s10,rapid,17,unguided,6400,19,2,62,21,21,399,quiesced,true,0.0000
band3_depth5_s10,rapid,17,unguided,12800,19,2,62,21,21,399,quiesced,true,0.0000
band3_depth5_s10,rapid,17,unguided,25600,19,2,62,21,21,399,quiesced,true,0.0000
band3_depth5_s10,rapid,17,unguided,51200,19,2,62,21,21,399,quiesced,true,0.0000
band3_depth5_s10,rapid,17,unguided,102400,19,2,62,21,21,399,quiesced,true,0.0000
band3_depth5_s10,rapid,17,unguided,204800,19,2,62,21,21,399,quiesced,true,0.0000
band3_depth5_s10,rapid,17,oracle,25,19,2,4,21,21,399,quiesced,false,0.0000
band3_depth5_s10,rapid,17,oracle,50,19,2,4,21,21,399,quiesced,true,0.0000
band3_depth5_s10,rapid,17,oracle,100,19,2,4,21,21,399,quiesced,true,0.0000
band3_depth5_s10,rapid,17,oracle,200,19,2,4,21,21,399,quiesced,true,0.0000
band3_depth5_s10,rapid,17,oracle,400,19,2,4,21,21,399,quiesced,true,0.0000
band3_depth5_s10,rapid,17,oracle,800,19,2,4,21,21,399,quiesced,true,0.0000
band3_depth5_s10,rapid,17,oracle,1600,19,2,4,21,21,399,quiesced,true,0.0000
band3_depth5_s10,rapid,17,oracle,3200,19,2,4,21,21,399,quiesced,true,0.0000
band3_depth5_s10,rapid,17,oracle,6400,19,2,4,21,21,399,quiesced,true,0.0000
band3_depth5_s10,rapid,17,oracle,12800,19,2,4,21,21,399,quiesced,true,0.0000
band3_depth5_s10,rapid,17,oracle,25600,19,2,4,21,21,399,quiesced,true,0.0000
band3_depth5_s10,rapid,17,oracle,51200,19,2,4,21,21,399,quiesced,true,0.0000
band3_depth5_s10,rapid,17,oracle,102400,19,2,4,21,21,399,quiesced,true,0.0000
band3_depth5_s10,rapid,17,oracle,204800,19,2,4,21,21,399,quiesced,true,0.0000
band3_depth5_s11,rapid,24,unguided,25,25,2,62,34,34,200,app_budget,false,3.6269
band3_depth5_s11,rapid,24,unguided,50,50,3,62,36,36,197,app_budget,false,2.0725
band3_depth5_s11,rapid,24,unguided,100,100,5,62,37,37,193,app_budget,false,0.0000
band3_depth5_s11,rapid,24,unguided,200,135,6,62,37,37,193,quiesced,false,0.0000
band3_depth5_s11,rapid,24,unguided,400,135,6,62,37,37,193,quiesced,true,0.0000
band3_depth5_s11,rapid,24,unguided,800,135,6,62,37,37,193,quiesced,true,0.0000
band3_depth5_s11,rapid,24,unguided,1600,135,6,62,37,37,193,quiesced,true,0.0000
band3_depth5_s11,rapid,24,unguided,3200,135,6,62,37,37,193,quiesced,true,0.0000
band3_depth5_s11,rapid,24,unguided,6400,135,6,62,37,37,193,quiesced,true,0.0000
band3_depth5_s11,rapid,24,unguided,12800,135,6,62,37,37,193,quiesced,true,0.0000
band3_depth5_s11,rapid,24,unguided,25600,135,6,62,37,37,193,quiesced,true,0.0000
band3_depth5_s11,rapid,24,unguided,51200,135,6,62,37,37,193,quiesced,true,0.0000
band3_depth5_s11,rapid,24,unguided,102400,135,6,62,37,37,193,quiesced,true,0.0000
band3_depth5_s11,rapid,24,unguided,204800,135,6,62,37,37,193,quiesced,true,0.0000
band3_depth5_s11,rapid,24,oracle,25,25,2,9,34,34,200,app_budget,false,3.6269
band3_depth5_s11,rapid,24,oracle,50,50,3,9,36,36,197,app_budget,false,2.0725
band3_depth5_s11,rapid,24,oracle,100,100,5,9,37,37,193,app_budget,false,0.0000
band3_depth5_s11,rapid,24,oracle,200,135,6,9,37,37,193,quiesced,false,0.0000
band3_depth5_s11,rapid,24,oracle,400,135,6,9,37,37,193,quiesced,true,0.0000
band3_depth5_s11,rapid,24,oracle,800,135,6,9,37,37,193,quiesced,true,0.0000
band3_depth5_s11,rapid,24,oracle,1600,135,6,9,37,37,193,quiesced,true,0.0000
band3_depth5_s11,rapid,24,oracle,3200,135,6,9,37,37,193,quiesced,true,0.0000
band3_depth5_s11,rapid,24,oracle,6400,135,6,9,37,37,193,quiesced,true,0.0000
band3_depth5_s11,rapid,24,oracle,12800,135,6,9,37,37,193,quiesced,true,0.0000
band3_depth5_s11,rapid,24,oracle,25600,135,6,9,37,37,193,quiesced,true,0.0000
band3_depth5_s11,rapid,24,oracle,51200,135,6,9,37,37,193,quiesced,true,0.0000
band3_depth5_s11,rapid,24,oracle,102400,135,6,9,37,37,193,quiesced,true,0.0000
band3_depth5_s11,rapid,24,oracle,204800,135,6,9,37,37,193,quiesced,true,0.0000
band3_depth5_s12,blitz,9,unguided,25,16,2,62,11,11,78,quiesced,false,0.0000
band3_depth5_s12,blitz,9,unguided,50,16,2,62,11,11,78,quiesced,true,0.0000
band3_depth5_s12,blitz,9,unguided,100,16,2,62,11,11,78,quiesced,true,0.0000
band3_depth5_s12,blitz,9,unguided,200,16,2,62,11,11,78,quiesced,true,0.0000
band3_depth5_s12,blitz,9,unguided,400,16,2,62,11,11,78,quiesced,true,0.0000
band3_depth5_s12,blitz,9,unguided,800,16,2,62,11,11,78,quiesced,true,0.0000
band3_depth5_s12,blitz,9,unguided,1600,16,2,62,11,11,78,quiesced,true,0.0000
band3_depth5_s12,blitz,9,unguided,3200,16,2,62,11,11,78,quiesced,true,0.0000
band3_depth5_s12,blitz,9,unguided,6400,16,2,62,11,11,78,quiesced,true,0.0000
band3_depth5_s12,blitz,9,unguided,12800,16,2,62,11,11,78,quiesced,true,0.0000
band3_depth5_s12,blitz,9,unguided,25600,16,2,62,11,11,78,quiesced,true,0.0000
band3_depth5_s12,blitz,9,unguided,51200,16,2,62,11,11,78,quiesced,true,0.0000
band3_depth5_s12,blitz,9,unguided,102400,16,2,62,11,11,78,quiesced,true,0.0000
band3_depth5_s12,blitz,9,unguided,204800,16,2,62,11,11,78,quiesced,true,0.0000
band3_depth5_s12,blitz,9,oracle,25,16,2,3,11,11,78,quiesced,false,0.0000
band3_depth5_s12,blitz,9,oracle,50,16,2,3,11,11,78,quiesced,true,0.0000
band3_depth5_s12,blitz,9,oracle,100,16,2,3,11,11,78,quiesced,true,0.0000
band3_depth5_s12,blitz,9,oracle,200,16,2,3,11,11,78,quiesced,true,0.0000
band3_depth5_s12,blitz,9,oracle,400,16,2,3,11,11,78,quiesced,true,0.0000
band3_depth5_s12,blitz,9,oracle,800,16,2,3,11,11,78,quiesced,true,0.0000
band3_depth5_s12,blitz,9,oracle,1600,16,2,3,11,11,78,quiesced,true,0.0000
band3_depth5_s12,blitz,9,oracle,3200,16,2,3,11,11,78,quiesced,true,0.0000
band3_depth5_s12,blitz,9,oracle,6400,16,2,3,11,11,78,quiesced,true,0.0000
band3_depth5_s12,blitz,9,oracle,12800,16,2,3,11,11,78,quiesced,true,0.0000
band3_depth5_s12,blitz,9,oracle,25600,16,2,3,11,11,78,quiesced,true,0.0000
band3_depth5_s12,blitz,9,oracle,51200,16,2,3,11,11,78,quiesced,true,0.0000
band3_depth5_s12,blitz,9,oracle,102400,16,2,3,11,11,78,quiesced,true,0.0000
band3_depth5_s12,blitz,9,oracle,204800,16,2,3,11,11,78,quiesced,true,0.0000
band3_depth5_s13,rapid,25,unguided,25,25,2,62,34,34,142,app_budget,false,0.0000
band3_depth5_s13,rapid,25,unguided,50,47,3,62,34,34,142,quiesced,false,0.0000
band3_depth5_s13,rapid,25,unguided,100,47,3,62,34,34,142,quiesced,true,0.0000
band3_depth5_s13,rapid,25,unguided,200,47,3,62,34,34,142,quiesced,true,0.0000
band3_depth5_s13,rapid,25,unguided,400,47,3,62,34,34,142,quiesced,true,0.0000
band3_depth5_s13,rapid,25,unguided,800,47,3,62,34,34,142,quiesced,true,0.0000
band3_depth5_s13,rapid,25,unguided,1600,47,3,62,34,34,142,quiesced,true,0.0000
band3_depth5_s13,rapid,25,unguided,3200,47,3,62,34,34,142,quiesced,true,0.0000
band3_depth5_s13,rapid,25,unguided,6400,47,3,62,34,34,142,quiesced,true,0.0000
band3_depth5_s13,rapid,25,unguided,12800,47,3,62,34,34,142,quiesced,true,0.0000
band3_depth5_s13,rapid,25,unguided,25600,47,3,62,34,34,142,quiesced,true,0.0000
band3_depth5_s13,rapid,25,unguided,51200,47,3,62,34,34,142,quiesced,true,0.0000
band3_depth5_s13,rapid,25,unguided,102400,47,3,62,34,34,142,quiesced,true,0.0000
band3_depth5_s13,rapid,25,unguided,204800,47,3,62,34,34,142,quiesced,true,0.0000
band3_depth5_s13,rapid,25,oracle,25,25,2,7,34,34,142,app_budget,false,0.0000
band3_depth5_s13,rapid,25,oracle,50,47,3,7,34,34,142,quiesced,false,0.0000
band3_depth5_s13,rapid,25,oracle,100,47,3,7,34,34,142,quiesced,true,0.0000
band3_depth5_s13,rapid,25,oracle,200,47,3,7,34,34,142,quiesced,true,0.0000
band3_depth5_s13,rapid,25,oracle,400,47,3,7,34,34,142,quiesced,true,0.0000
band3_depth5_s13,rapid,25,oracle,800,47,3,7,34,34,142,quiesced,true,0.0000
band3_depth5_s13,rapid,25,oracle,1600,47,3,7,34,34,142,quiesced,true,0.0000
band3_depth5_s13,rapid,25,oracle,3200,47,3,7,34,34,142,quiesced,true,0.0000
band3_depth5_s13,rapid,25,oracle,6400,47,3,7,34,34,142,quiesced,true,0.0000
band3_depth5_s13,rapid,25,oracle,12800,47,3,7,34,34,142,quiesced,true,0.0000
band3_depth5_s13,rapid,25,oracle,25600,47,3,7,34,34,142,quiesced,true,0.0000
band3_depth5_s13,rapid,25,oracle,51200,47,3,7,34,34,142,quiesced,true,0.0000
band3_depth5_s13,rapid,25,oracle,102400,47,3,7,34,34,142,quiesced,true,0.0000
band3_depth5_s13,rapid,25,oracle,204800,47,3,7,34,34,142,quiesced,true,0.0000
band3_depth5_s14,rapid,33,unguided,25,25,2,62,41,41,152,app_budget,false,0.0000
band3_depth5_s14,rapid,33,unguided,50,50,3,62,41,41,152,app_budget,false,0.0000
band3_depth5_s14,rapid,33,unguided,100,82,4,62,41,41,152,quiesced,false,0.0000
band3_depth5_s14,rapid,33,unguided,200,82,4,62,41,41,152,quiesced,true,0.0000
band3_depth5_s14,rapid,33,unguided,400,82,4,62,41,41,152,quiesced,true,0.0000
band3_depth5_s14,rapid,33,unguided,800,82,4,62,41,41,152,quiesced,true,0.0000
band3_depth5_s14,rapid,33,unguided,1600,82,4,62,41,41,152,quiesced,true,0.0000
band3_depth5_s14,rapid,33,unguided,3200,82,4,62,41,41,152,quiesced,true,0.0000
band3_depth5_s14,rapid,33,unguided,6400,82,4,62,41,41,152,quiesced,true,0.0000
band3_depth5_s14,rapid,33,unguided,12800,82,4,62,41,41,152,quiesced,true,0.0000
